,Unnamed: 0,Date,Open,High,Low,Close,Adj Close,Volume,SMA200,PL,Share,sold_price,exit_sold,bought_price,exit_bought
198,198,2017-10-19,907.2006225585938,913.2433471679688,894.5208129882812,901.3560180664062,887.5653076171875,3698813,,,,,,,
199,199,2017-10-23,904.327880859375,935.8292846679688,900.5635375976562,930.92578125,916.6826782226562,12670626,689.0615116882324,,,,,,
200,200,2017-10-24,938.8010864257812,938.8010864257812,919.4841918945312,925.4774169921876,911.3176879882812,6395360,691.0016215515137,,,,,,
201,201,2017-10-25,931.2724609375,937.0180053710938,920.77197265625,931.0743408203124,916.8289794921876,4620435,692.9590669250488,,,,,,
202,202,2017-10-26,931.1734008789062,948.8062744140624,922.2579345703124,938.50390625,924.1448364257812,7771680,695.008762664795,,,,,,
203,203,2017-10-27,941.0795288085938,947.7166137695312,917.0076904296876,921.1187133789062,907.025634765625,5306577,696.946148223877,,,,,,
204,204,2017-10-30,925.229736328125,936.6712646484376,921.8616943359376,933.64990234375,919.3651123046876,3610434,698.952257232666,,,,,,
205,205,2017-10-31,936.076904296875,936.869384765625,923.4466552734376,932.0154418945312,917.7556762695312,4386549,700.9433833312988,,,,,,
206,206,2017-11-01,938.8506469726562,948.8062744140624,936.869384765625,943.6055908203124,929.16845703125,8109185,702.9623704528808,,,,,,
207,207,2017-11-02,943.8532104492188,947.5184936523438,935.3834838867188,937.71142578125,923.364501953125,4743147,704.961297454834,,,,,,
208,208,2017-11-03,946.9736328125,946.9736328125,931.322021484375,936.4236450195312,922.096435546875,2214524,706.9605961608887,,,,,,
209,209,2017-11-06,933.64990234375,933.64990234375,920.2766723632812,923.7438354492188,909.6105346679688,4503082,708.8789125061035,,,,,,
210,210,2017-11-07,924.5858764648438,926.2203369140624,894.5703735351562,898.1860961914062,884.44384765625,9436552,710.7044828796387,,,,,,
211,211,2017-11-08,894.0255126953125,897.49267578125,875.7982788085938,879.4635620117188,866.0078125,8192911,712.5231190490723,,,,,,
212,212,2017-11-09,886.3483276367188,901.3560180664062,883.6736450195312,892.0443115234375,878.3961181640625,6925831,714.4262046813965,,,,,,
213,213,2017-11-10,892.4901123046875,892.4901123046875,870.9443359375,875.5506591796875,862.15478515625,6425509,716.2439739990234,,,,,,
214,214,2017-11-13,876.6898803710938,883.5250854492188,865.2978515625,867.0314331054688,853.7659301757812,4194396,718.0387118530274,,,,,,
215,215,2017-11-14,866.7837524414062,886.595947265625,864.8025512695312,878.3739013671875,864.934814453125,5760193,719.9146795654297,,,,,,
216,216,2017-11-15,876.194580078125,882.2372436523438,869.7060546875,875.4020385742188,862.0084228515625,7048053,721.7475555419921,,,,,,
217,217,2017-11-16,877.1851806640625,897.49267578125,877.1851806640625,895.3628540039062,881.663818359375,6996737,723.7050009155273,,,,,,
218,218,2017-11-17,910.321044921875,916.2152099609376,899.9691772460938,903.3372802734376,889.5162963867188,5639193,725.6830015563964,,,,,,
219,219,2017-11-20,897.6907958984375,915.6703491210938,896.5020751953125,912.2032470703124,898.2466430664062,4260195,727.656544342041,,,,,,
220,220,2017-11-21,918.0973510742188,930.8267211914062,916.8095703125,923.7933349609376,909.6593627929688,6037454,729.6870469665528,,,,,,
221,221,2017-11-22,928.6473388671876,929.8360595703124,914.77880859375,922.01025390625,907.903564453125,5103410,731.6976136779786,,,,,,
222,222,2017-11-23,922.2579345703124,940.98046875,917.9487915039062,938.107666015625,923.754638671875,7398598,733.8038981628418,,,,,,
223,223,2017-11-24,941.0795288085938,950.4902954101562,938.50390625,942.169189453125,927.7540283203124,6455055,735.9548840332031,,,,,,
224,224,2017-11-27,938.3553466796876,948.5090942382812,935.1358642578124,942.4168090820312,927.9978637695312,4724436,738.0872958374024,,,,,,
225,225,2017-11-28,940.930908203125,942.4168090820312,929.291259765625,934.491943359375,920.1942138671876,4685893,740.2067059326172,,,,,,
226,226,2017-11-29,933.0060424804688,941.0795288085938,932.1640014648438,937.1170654296876,922.7792358398438,3709698,742.3534815979004,,,,,,
227,227,2017-11-30,932.6098022460938,932.6098022460938,910.8659057617188,912.8966674804688,898.929443359375,9524326,744.3603337097168,,,,,,
228,228,2017-12-01,915.7694091796876,922.5055541992188,899.1766967773438,901.5541381835938,887.7603759765625,5129555,746.3169122314453,,,,,,
229,229,2017-12-04,904.9222412109376,905.2194213867188,888.9238891601562,893.1339721679688,879.4690551757812,4662629,748.2321328735352,,,,,,
230,230,2017-12-05,892.5891723632812,912.1041870117188,887.041748046875,905.120361328125,891.2720947265625,8448505,750.1578787231446,,,,,,
231,231,2017-12-06,901.455078125,921.5645141601562,900.266357421875,917.9487915039062,903.9042358398438,11112030,752.1440518188476,,,,,,
232,232,2017-12-07,921.3168334960938,927.2109375,914.3330078125,922.802734375,908.6838989257812,5581979,754.114375,,,,,,
233,233,2017-12-08,925.0811767578124,928.1520385742188,910.4201049804688,912.351806640625,898.3928833007812,5641459,756.0126315307617,,,,,,
234,234,2017-12-11,913.7882080078124,917.3048706054688,904.9718017578124,907.54736328125,893.6619873046875,4980620,757.8871133422851,,,,,,
235,235,2017-12-12,907.3492431640624,920.2766723632812,899.473876953125,907.0025024414062,893.1254272460938,7283405,759.7271713256836,,,,,,
236,236,2017-12-13,908.2903442382812,916.2647094726562,902.1485595703124,906.0614624023438,892.1987915039062,4221739,761.2670745849609,,,,,,
237,237,2017-12-14,910.37060546875,916.2152099609376,900.2168579101562,912.8471069335938,898.880615234375,5068725,762.902200012207,,,,,,
238,238,2017-12-15,922.2579345703124,924.1896362304688,909.0828247070312,911.113525390625,897.1735229492188,11264479,764.3896008300782,,,,,,
239,239,2017-12-18,903.3867797851562,923.8923950195312,854.5497436523438,912.351806640625,898.3928833007812,8575323,765.8852981567383,,,,,,
240,240,2017-12-19,914.9274291992188,918.2954711914062,911.3612060546876,917.2553100585938,903.2213745117188,4103513,767.4143045043945,,,,,,
241,241,2017-12-20,917.205810546875,918.6917114257812,908.389404296875,909.528564453125,895.6128540039062,4819670,768.8991049194336,,,,,,
242,242,2017-12-21,909.8257446289062,915.2741088867188,901.455078125,904.3773803710938,890.5404663085938,4186472,770.3041613769532,,,,,,
243,243,2017-12-22,906.0614624023438,913.7386474609376,900.7616577148438,911.7574462890624,897.8076171875,4918863,771.6302166748047,,,,,,
244,244,2017-12-26,916.1656494140624,930.083740234375,909.528564453125,921.0692138671876,906.9769287109376,5351708,773.0038214111328,,,,,,
245,245,2017-12-27,924.2391357421876,928.6968994140624,910.37060546875,915.0759887695312,901.0753784179688,4393640,774.3815121459961,,,,,,
246,246,2017-12-28,916.5618896484376,925.6259765625,910.4696655273438,915.5217895507812,901.5143432617188,7158735,775.7724523925781,,,,,,
247,247,2017-12-29,917.8001708984376,923.5457153320312,909.8753051757812,912.4013671875,898.4417114257812,5117894,777.1604208374024,,,,,,
248,248,2018-01-01,914.0358276367188,914.0358276367188,898.9785766601562,901.2074584960938,887.4190673828125,4362651,778.4729791259765,,,,,,
249,249,2018-01-02,904.4269409179688,910.9154052734376,897.888916015625,902.5942993164062,888.78466796875,4383980,779.7542092895508,,,,,,
250,250,2018-01-03,916.3142700195312,917.3048706054688,904.4764404296876,906.2100219726562,892.3450317382812,6233847,781.0715966796874,,,,,,
251,251,2018-01-04,909.528564453125,913.144287109375,907.1015625,911.6583862304688,897.7100830078125,4157621,782.4086724853515,,,,,,
252,252,2018-01-05,913.144287109375,918.1964111328124,911.60888671875,914.5806884765624,900.587646484375,3434151,783.8096426391602,,,,,,
253,253,2018-01-08,917.4039306640624,922.2579345703124,914.828369140625,919.8309326171876,905.757568359375,4073668,785.27896484375,,,,,,
254,254,2018-01-09,919.4346923828124,935.0368041992188,915.3236694335938,932.114501953125,917.8532104492188,6596942,786.8198587036132,,,,,,
255,255,2018-01-10,934.145263671875,938.50390625,926.7156372070312,933.5013427734376,919.2188720703124,5412323,788.3340060424805,,,,,,
256,256,2018-01-11,932.9564819335938,933.7985229492188,926.2203369140624,928.9445190429688,914.731689453125,3622391,789.7920599365234,,,,,,
257,257,2018-01-12,934.145263671875,943.8532104492188,929.4398193359376,940.0888671875,925.7055053710938,6955338,791.394123840332,,,,,,
258,258,2018-01-15,941.0795288085938,949.4996948242188,936.3245849609376,940.2374877929688,925.8518676757812,5132305,793.0101803588867,,,,,,
259,259,2018-01-16,938.8010864257812,938.8010864257812,911.3612060546876,914.2835083007812,900.2950439453125,4995805,794.46947265625,,,,,,
260,260,2018-01-17,917.3048706054688,920.2766723632812,898.4832763671875,915.8189697265624,901.8069458007812,6093651,795.9017709350586,,,,,,
261,261,2018-01-18,920.2766723632812,920.8710327148438,906.5072021484376,911.0640258789062,897.124755859375,4329708,797.1858493041992,,,,,,
262,262,2018-01-19,914.3330078125,925.6259765625,913.4414672851562,922.5551147460938,908.4401245117188,4602784,798.3942697143555,,,,,,
263,263,2018-01-22,939.0982666015624,965.1513061523438,931.1734008789062,962.3776245117188,947.6533203125,21090881,799.701875,,,,,,
264,264,2018-01-23,965.8447265625,981.6449584960938,965.8447265625,974.0172729492188,959.1148681640624,10396119,801.0094799804688,,,,,,
265,265,2018-01-24,972.5313720703124,972.5313720703124,953.6107177734376,957.2760009765624,942.6297607421876,6594595,802.3123797607421,,,,,,
266,266,2018-01-25,958.8114013671876,962.8729248046876,947.1717529296876,956.8302001953124,942.1907958984376,6308657,803.6755828857422,,,,,,
267,267,2018-01-29,957.1273803710938,968.1231689453124,950.2921752929688,955.443359375,940.8251342773438,4567493,805.054140625,,,,,,
268,268,2018-01-30,956.7311401367188,956.7311401367188,940.0888671875,941.4757690429688,927.0712280273438,4237933,806.4083044433594,,,,,,
269,269,2018-01-31,941.0795288085938,955.443359375,932.7088623046876,952.2733764648438,937.70361328125,5792601,807.7897100830078,,,,,,
270,270,2018-02-01,954.205078125,963.46728515625,927.8053588867188,934.9872436523438,920.6820068359376,7626196,809.0176950073242,,,,,,
271,271,2018-02-02,926.2203369140624,935.0863037109376,892.5396118164062,895.858154296875,882.1515502929688,13367616,810.1036511230469,,,,,,
272,272,2018-02-05,885.6053466796875,903.931640625,873.5198974609375,893.6788330078125,880.005615234375,8856689,811.182177734375,,,,,,
273,273,2018-02-06,868.7649536132812,889.5678100585938,862.8212890625,883.7232055664062,870.2022705078125,11104841,812.2090689086914,,,,,,
274,274,2018-02-07,894.0750732421875,896.8983154296875,881.6428833007812,886.0015869140625,872.44580078125,7168146,813.165750427246,,,,,,
275,275,2018-02-08,889.46875,902.0989990234376,883.9708251953125,896.0562744140625,882.3466796875,6380648,814.1358053588867,,,,,,
276,276,2018-02-09,880.6522827148438,893.5302124023438,877.6804809570312,889.419189453125,875.8110961914062,5344463,815.0345361328125,,,,,,
277,277,2018-02-12,894.5208129882812,909.578125,893.5797729492188,906.9034423828124,893.0278930664062,5481260,816.0611795043945,,,,,,
278,278,2018-02-14,914.3330078125,933.64990234375,912.351806640625,924.883056640625,910.7323608398438,10267369,817.1949328613281,,,,,,
279,279,2018-02-15,928.845458984375,936.869384765625,919.4346923828124,926.8642578125,912.6832885742188,6167365,818.3740063476563,,,,,,
280,280,2018-02-16,930.7771606445312,933.7490234375,909.4790649414062,912.6489868164062,898.6854858398438,4443395,819.5430499267578,,,,,,
281,281,2018-02-19,912.351806640625,923.24853515625,904.9718017578124,918.2954711914062,904.24560546875,4126685,820.7414404296875,,,,,,
282,282,2018-02-20,920.2766723632812,920.821533203125,910.1724853515624,912.4508666992188,898.4904174804688,3903573,821.940697631836,,,,,,
283,283,2018-02-21,921.267333984375,923.7438354492188,913.4910278320312,920.6234130859376,906.5379638671876,5499873,823.2543704223633,,,,,,
284,284,2018-02-22,913.3424072265624,922.2579345703124,911.3612060546876,915.6703491210938,901.66064453125,5167371,824.5602420043946,,,,,,
285,285,2018-02-23,916.7105102539062,929.1921997070312,914.0853881835938,925.4774169921876,911.3176879882812,4896820,825.8929840087891,,,,,,
286,286,2018-02-26,930.1828002929688,936.0274047851562,927.8053588867188,929.8856201171876,915.6583862304688,3893033,827.1765670776367,,,,,,
287,287,2018-02-27,930.1828002929688,946.8250732421876,929.5388793945312,941.5748291015624,927.1687622070312,6470858,828.5174816894531,,,,,,
288,288,2018-02-28,937.0675659179688,948.1128540039062,934.3433837890624,945.5867919921876,931.1193237304688,26144187,829.9009924316406,,,,,,
289,289,2018-03-01,940.8318481445312,950.8865356445312,937.0675659179688,939.4945068359376,925.1202392578124,4133465,831.2697677612305,,,,,,
290,290,2018-03-05,934.145263671875,941.2280883789062,912.9461669921876,915.4227294921876,901.4168090820312,5688306,832.4879705810547,,,,,,
291,291,2018-03-06,920.2766723632812,927.4091186523438,896.6011352539062,902.297119140625,888.4920043945312,7393101,833.6484701538086,,,,,,
292,292,2018-03-07,900.712158203125,900.712158203125,879.7112426757812,881.395263671875,867.9099731445312,7316409,834.7682308959961,,,,,,
293,293,2018-03-08,889.2210693359375,905.912841796875,884.9119262695312,902.8914794921876,889.0772705078125,6130548,836.0165231323242,,,,,,
294,294,2018-03-09,906.30908203125,910.71728515625,902.4952392578124,904.5260009765624,890.686767578125,4909678,837.2598626708984,,,,,,
295,295,2018-03-12,911.3612060546876,924.3381958007812,908.9342041015624,921.5645141601562,907.464599609375,3837440,838.6344580078126,,,,,,
296,296,2018-03-13,923.1494750976562,927.2109375,912.6985473632812,923.0999145507812,908.9765625,5145137,840.0361709594727,,,,,,
297,297,2018-03-14,920.0785522460938,923.2980346679688,910.5687255859376,920.3262329101562,906.2453002929688,6795338,841.4122521972656,,,,,,
298,298,2018-03-15,916.3142700195312,920.7224731445312,901.455078125,903.2382202148438,889.4187622070312,5866510,842.616586303711,,,,,,
299,299,2018-03-16,900.4644775390625,901.1578979492188,877.72998046875,891.5985107421875,877.9571533203125,14221100,843.7141821289063,,,,,,
300,300,2018-03-19,892.5396118164062,898.3842163085938,883.6241455078125,887.0912475585938,873.5187377929688,5829127,844.7831741333008,,,,,,
301,301,2018-03-20,884.9119262695312,895.511474609375,878.7205810546875,881.4447631835938,867.958740234375,7011559,845.8701208496094,,,,,,
302,302,2018-03-21,886.4473876953125,893.876953125,884.9119262695312,888.4780883789062,874.8843994140625,6791028,847.0230670166015,,,,,,
303,303,2018-03-22,887.5865478515625,903.3867797851562,887.3389282226562,899.6224975585938,885.8583374023438,10212863,848.2404031372071,,,,,,
304,304,2018-03-23,882.2372436523438,891.5490112304688,880.7513427734375,885.5062866210938,871.9580688476562,10831400,849.375765991211,,,,,,
305,305,2018-03-26,885.5557861328125,895.8086547851562,884.1194458007812,892.638671875,878.9813232421875,6104583,850.5877774047851,,,,,,
306,306,2018-03-27,898.681396484375,902.1980590820312,888.5771484375,891.3508911132812,877.7132568359375,7005357,851.7284649658203,,,,,,
307,307,2018-03-28,887.388427734375,887.43798828125,871.73681640625,874.4114379882812,861.0330200195312,8842618,852.8025338745117,,,,,,
308,308,2018-04-02,884.61474609375,892.4901123046875,878.17578125,884.565185546875,871.0313110351562,5766209,853.9174652099609,,,,,,
309,309,2018-04-03,882.633544921875,893.2330322265625,876.9375,891.1032104492188,877.4693603515625,6425059,855.1053302001953,,,,,,
310,310,2018-04-04,896.2048950195312,903.2382202148438,883.6736450195312,886.4968872070312,872.9335327148438,6560005,856.2827938842773,,,,,,
311,311,2018-04-05,896.6011352539062,901.455078125,895.01611328125,899.6719970703125,885.9070434570312,3935631,857.4192712402344,,,,,,
312,312,2018-04-06,899.473876953125,909.8753051757812,896.5020751953125,902.4457397460938,888.6383666992188,4460344,858.5041131591797,,,,,,
313,313,2018-04-09,903.9811401367188,910.37060546875,903.9811401367188,907.3987426757812,893.515625,3606112,859.601708984375,,,,,,
314,314,2018-04-10,909.7762451171876,915.224609375,905.566162109375,908.4389038085938,894.539794921875,3902042,860.6538604736328,,,,,,
315,315,2018-04-11,913.144287109375,923.991455078125,907.4483032226562,922.1093139648438,908.0010986328124,6064484,861.7666870117188,,,,,,
316,316,2018-04-12,921.1187133789062,927.8548583984376,915.5217895507812,919.9794921875,905.9038696289062,4994624,862.8449658203125,,,,,,
317,317,2018-04-13,923.9419555664062,932.857421875,919.9794921875,930.0341796875,915.8047485351562,5822658,863.9471432495117,,,,,,
318,318,2018-04-16,925.675537109375,931.1734008789062,919.7813720703124,928.2510986328124,914.0489501953124,4123166,865.0324801635742,,,,,,
319,319,2018-04-17,931.1734008789062,938.3057861328124,927.2109375,935.3834838867188,921.0721435546876,4430313,866.1502597045899,,,,,,
320,320,2018-04-18,936.3740844726562,939.29638671875,926.2698974609376,929.1921997070312,914.9755859375,3397094,867.3328005981446,,,,,,
321,321,2018-04-19,930.2818603515624,936.12646484375,926.2203369140624,933.4517822265624,919.1700439453124,4523892,868.551003112793,,,,,,
322,322,2018-04-20,929.1921997070312,933.0060424804688,912.5499267578124,919.18701171875,905.1234741210938,3381269,869.7293334960938,,,,,,
323,323,2018-04-23,921.267333984375,935.4825439453124,919.7813720703124,927.2109375,913.024658203125,3541772,870.9451834106445,,,,,,
324,324,2018-04-24,927.0128173828124,966.5382080078124,926.2203369140624,960.9412231445312,946.2388916015624,9193591,872.2283947753906,,,,,,
325,325,2018-04-25,964.5074462890624,972.5809326171876,954.5022583007812,961.3870239257812,946.6778564453124,6497632,873.4625711059571,,,,,,
326,326,2018-04-26,963.863525390625,978.7227172851562,953.2144775390624,966.1914672851562,951.4087524414062,15735759,874.7210171508789,,,,,,
327,327,2018-04-27,980.5057983398438,1001.5067138671876,976.2461547851562,986.9447631835938,971.8446044921876,11776851,875.9628707885743,,,,,,
328,328,2018-04-30,972.779052734375,983.2794799804688,950.985595703125,954.254638671875,939.6546020507812,8955897,877.0370635986328,,,,,,
329,329,2018-05-02,957.9198608398438,970.0053100585938,955.9881591796876,963.5663452148438,948.8237915039062,6175751,878.1541000366211,,,,,,
330,330,2018-05-03,968.717529296875,968.717529296875,950.24267578125,952.570556640625,937.9962158203124,3984964,879.1746759033203,,,,,,
331,331,2018-05-04,953.808837890625,955.6414794921876,941.0795288085938,944.992431640625,930.5340576171876,3831671,880.1301193237305,,,,,,
332,332,2018-05-07,949.8463745117188,964.1112060546876,947.369873046875,961.88232421875,947.1655883789062,3545827,881.1411605834961,,,,,,
333,333,2018-05-08,968.3212890625,972.779052734375,956.1367797851562,958.0189208984376,943.3612670898438,4980805,882.0883074951172,,,,,,
334,334,2018-05-09,956.8302001953124,975.0574340820312,953.2144775390624,967.52880859375,952.7256469726562,4537025,883.1618811035156,,,,,,
335,335,2018-05-10,970.7977905273438,975.3546142578124,965.101806640625,971.93701171875,957.0664672851562,4052699,884.2251770019532,,,,,,
336,336,2018-05-11,972.0360717773438,981.99169921875,968.5689086914062,979.9609375,964.9675903320312,4049541,885.3386227416992,,,,,,
337,337,2018-05-14,982.6356201171876,982.6356201171876,967.52880859375,977.3358154296876,962.3826904296876,2604012,886.300009765625,,,,,,
338,338,2018-05-15,973.8191528320312,990.6099853515624,967.479248046875,969.7576904296876,954.92041015625,4846430,887.1485913085937,,,,,,
339,339,2018-05-16,964.8541259765624,964.8541259765624,943.5065307617188,947.1717529296876,932.6800537109376,8695009,887.9166854858398,,,,,,
340,340,2018-05-17,950.3417358398438,950.985595703125,932.6593017578124,936.47314453125,922.1452026367188,4778345,888.5802703857422,,,,,,
341,341,2018-05-18,936.7208251953124,944.546630859375,923.24853515625,925.0811767578124,910.927490234375,5279612,889.2561141967774,,,,,,
342,342,2018-05-21,922.01025390625,926.9137573242188,913.4414672851562,922.6046142578124,908.4888305664062,6687690,889.9204418945312,,,,,,
343,343,2018-05-22,924.3877563476562,925.229736328125,916.3142700195312,918.0478515625,904.0017700195312,5219596,890.5105978393555,,,,,,
344,344,2018-05-23,917.3048706054688,917.3048706054688,900.6130981445312,903.6839599609376,889.8576049804688,4610857,891.0576620483398,,,,,,
345,345,2018-05-24,905.4175415039062,912.351806640625,901.6036987304688,907.2501831054688,893.3693237304688,5368392,891.5591583251953,,,,,,
346,346,2018-05-25,907.3987426757812,914.7293090820312,905.8633422851562,912.1536865234376,898.1978149414062,8206579,892.0334127807618,,,,,,
347,347,2018-05-28,916.2152099609376,918.2954711914062,909.4790649414062,911.7574462890624,897.8076171875,5247105,892.574905090332,,,,,,
348,348,2018-05-29,912.8471069335938,919.2860717773438,905.8137817382812,908.8351440429688,894.9299926757812,8250871,893.1161495971679,,,,,,
349,349,2018-05-30,906.2595825195312,914.5311889648438,898.0870361328125,907.497802734375,893.6131591796875,6048012,893.6848834228516,,,,,,
350,350,2018-05-31,912.351806640625,913.6395874023438,905.96240234375,912.6985473632812,898.7343139648438,17112487,894.2889080810547,,,,,,
351,351,2018-06-01,911.3612060546876,926.9633178710938,909.8257446289062,921.8121337890624,907.70849609375,8848926,894.9742861938477,,,,,,
352,352,2018-06-04,924.6353759765624,935.1358642578124,921.8121337890624,932.0154418945312,917.7556762695312,5653442,895.8050366210938,,,,,,
353,353,2018-06-05,933.9471435546876,946.0325317382812,932.1640014648438,938.7515869140624,924.3887329101562,8047086,896.6030969238282,,,,,,
354,354,2018-06-06,938.107666015625,947.023193359375,933.7985229492188,945.4381713867188,930.9730224609376,4229195,897.4518020629882,,,,,,
355,355,2018-06-07,945.9334716796876,966.8353881835938,945.4877319335938,962.22900390625,947.5070190429688,6922300,898.3819848632812,,,,,,
356,356,2018-06-08,957.2760009765624,977.2863159179688,951.5799560546876,975.10693359375,960.1878662109376,6594521,899.3560018920898,,,,,,
357,357,2018-06-11,977.8311157226562,990.5604858398438,969.8567504882812,973.4229125976562,958.5296020507812,6931136,900.348840637207,,,,,,
358,358,2018-06-12,974.1658935546876,990.6099853515624,971.094970703125,987.7867431640624,972.6737060546876,7515794,901.4242715454102,,,,,,
359,359,2018-06-13,990.6099853515624,996.45458984375,980.2086181640624,993.0865478515624,977.892333984375,5982192,902.4717178344728,,,,,,
360,360,2018-06-14,988.0839233398438,1002.2991943359376,978.1282958984376,998.4853515625,983.2085571289062,5536858,903.5808294677736,,,,,,
361,361,2018-06-15,996.5536499023438,1013.8893432617188,989.8670654296876,1004.6766967773438,989.30517578125,11401764,904.7246127319336,,,,,,
362,362,2018-06-18,999.327392578125,1010.8679809570312,997.5442504882812,1006.0139770507812,990.6220092773438,5705952,905.9602749633788,,,,,,
363,363,2018-06-19,1004.3794555664062,1005.2710571289062,984.3196411132812,986.6970825195312,971.6006469726562,6406255,907.0202276611328,,,,,,
364,364,2018-06-20,986.6475830078124,1013.2949829101562,985.5083618164062,1009.6792602539062,994.2312622070312,7262014,908.1198046875,,,,,,
365,365,2018-06-21,1013.8397827148438,1026.27197265625,1011.7100219726562,1022.260009765625,1006.6195068359376,10609377,909.2436517333985,,,,,,
366,366,2018-06-22,1018.7433471679688,1019.5358276367188,998.9806518554688,1002.9926147460938,987.6469116210938,16323253,910.2631130981446,,,,,,
367,367,2018-06-25,1001.9029541015624,1006.955078125,992.888427734375,995.0182495117188,979.7944946289062,5246962,911.1950296020508,,,,,,
368,368,2018-06-26,996.5536499023438,996.5536499023438,966.0924072265624,969.7576904296876,954.92041015625,8145067,911.9689437866213,,,,,,
369,369,2018-06-27,969.3118896484376,976.1470947265624,953.6602783203124,956.7807006835938,947.9520263671876,9043473,912.7007571411132,,,,,,
370,370,2018-06-28,952.966796875,959.40576171875,931.4705810546876,936.076904296875,927.4392700195312,8662575,913.3349951171876,,,,,,
371,371,2018-06-29,940.18798828125,966.340087890625,940.0888671875,963.3187255859376,954.4296875,8041914,914.1004891967772,,,,,,
372,372,2018-07-02,963.2196655273438,963.2196655273438,948.0137939453124,951.5799560546876,942.79931640625,6724054,914.7783139038086,,,,,,
373,373,2018-07-03,955.9386596679688,969.2623901367188,951.3323364257812,962.1795043945312,953.301025390625,5115293,915.3840719604492,,,,,,
374,374,2018-07-04,962.6748046875,982.6851196289062,961.88232421875,980.802978515625,971.752685546875,5048125,916.1084555053712,,,,,,
375,375,2018-07-05,987.63818359375,998.93115234375,949.5987548828124,955.443359375,946.6270141601562,18896793,916.7161947631836,,,,,,
376,376,2018-07-06,955.6909790039062,973.7696533203124,955.443359375,968.3707885742188,959.4351806640624,9248105,917.369997253418,,,,,,
377,377,2018-07-09,977.8311157226562,990.6099853515624,974.2649536132812,987.7372436523438,978.6229248046876,5219197,918.155055847168,,,,,,
378,378,2018-07-10,993.3341674804688,1018.8424072265624,990.6099853515624,1016.0686645507812,1006.6929321289062,10543516,919.0394229125976,,,,,,
379,379,2018-07-11,1015.375244140625,1031.1259765625,1008.2924194335938,1029.045654296875,1019.5501708984376,8747208,920.0174026489258,,,,,,
380,380,2018-07-12,1034.5435791015625,1088.680419921875,1032.8099365234375,1072.186767578125,1062.293212890625,24337829,921.3297134399414,,,,,,
381,381,2018-07-13,1070.3541259765625,1098.5865478515625,1069.8587646484375,1089.472900390625,1079.4197998046875,18137593,922.7078997802736,,,,,,
382,382,2018-07-16,1089.472900390625,1098.4874267578125,1062.97412109375,1066.094482421875,1056.257080078125,6658302,923.9763757324218,,,,,,
383,383,2018-07-17,1068.1748046875,1085.6590576171875,1059.5565185546875,1082.0928955078125,1072.10791015625,6530578,925.4286102294922,,,,,,
384,384,2018-07-18,1088.0860595703125,1094.227783203125,1067.1842041015625,1082.291015625,1072.30419921875,4726480,926.9447390747072,,,,,,
385,385,2018-07-19,1083.033935546875,1104.5301513671875,1076.149169921875,1094.4754638671875,1084.376220703125,5485122,928.5492794799804,,,,,,
386,386,2018-07-20,1102.9451904296875,1127.8094482421875,1101.459228515625,1118.052001953125,1107.7352294921875,8094154,930.185271911621,,,,,,
387,387,2018-07-23,1119.191162109375,1119.191162109375,1102.64794921875,1109.7803955078125,1099.5399169921875,5897877,931.6783688354492,,,,,,
388,388,2018-07-24,1111.4644775390625,1116.1697998046875,1097.00146484375,1100.5181884765625,1090.3631591796875,4511507,933.098903503418,,,,,,
389,389,2018-07-25,1099.5771484375,1112.455078125,1093.83154296875,1104.6787109375,1094.4853515625,6006077,934.4763464355468,,,,,,
390,390,2018-07-26,1099.6761474609375,1110.9691162109375,1097.397705078125,1100.220947265625,1090.0687255859375,6485768,935.8632000732422,,,,,,
391,391,2018-07-27,1108.9879150390625,1126.7198486328125,1101.7069091796875,1119.24072265625,1108.9129638671875,6742782,937.2829919433592,,,,,,
392,392,2018-07-30,1119.3892822265625,1146.4329833984375,1117.4080810546875,1140.58837890625,1130.063720703125,14003964,938.82462890625,,,,,,
393,393,2018-07-31,1140.192138671875,1179.22216796875,1136.3782958984375,1174.863525390625,1164.0224609375,14006901,940.3761721801758,,,,,,
394,394,2018-08-01,1179.22216796875,1191.604736328125,1174.26904296875,1181.15380859375,1170.254638671875,9796282,941.9408404541016,,,,,,
395,395,2018-08-02,1180.311767578125,1180.311767578125,1155.001708984375,1157.379150390625,1146.699462890625,6308209,943.3849020385742,,,,,,
396,396,2018-08-03,1163.966796875,1172.386962890625,1158.5679931640625,1165.8984375,1155.14013671875,6708388,944.8836950683594,,,,,,
397,397,2018-08-06,1165.6507568359375,1184.76953125,1164.3134765625,1181.4014892578125,1170.5001220703125,4054489,946.261138305664,,,,,,
398,398,2018-08-07,1183.679931640625,1190.118896484375,1165.947998046875,1173.080322265625,1162.2557373046875,4097939,947.61975982666,,,,,,
399,399,2018-08-08,1173.872802734375,1211.020751953125,1173.872802734375,1206.2657470703125,1195.1348876953125,7987438,948.9964596557616,,,,,,
400,400,2018-08-09,1210.0301513671875,1220.1343994140625,1200.619384765625,1206.513427734375,1195.38037109375,6911830,950.4016397094726,,,,,,
401,401,2018-08-10,1199.628662109375,1203.5911865234375,1191.0103759765625,1192.892578125,1181.88525390625,3615156,951.710730895996,,,,,,
402,402,2018-08-13,1186.3050537109375,1188.6824951171875,1171.594482421875,1176.5474853515625,1165.69091796875,4712408,952.900948791504,,,,,,
